,label,title,title2
209,3,evaluando-el-estado-de-la-licencia-gpl.md,Evaluando el estado de la licencia GPL
45,3,lenguaje-definicion-de-datosddl-create.md,Lenguaje Definición de Datos(DDL) - CREATE
44,3,crear-webapps-con-soporte-html5-css3-y.md,"Crear WebApps con soporte HTML5, CSS3 y JavaScript con el LungoJs framework"
43,3,clases-y-objetos-pasar-un-objeto-una.md,Clases y Objetos - Pasar un objeto a una función
42,3,crea-scripts-para-las-aplicaciones-de-google-con-apps-script.md,Crea scripts para las aplicaciones de Google con Apps Script
25,3,nueva-guia-faq-guide-windows-7.md,Nueva guía: FAQ Guide: Windows 7 Migrations Are the Time to Lockdown PCs
41,3,history-of-cryptography.md,Nueva guía: History of cryptography
208,3,mini-grep-en-c-busca-palabras-en-archivos.md,"Mini grep en C++, busca palabras en archivos"
198,3,nueva-guia-bootstrap-programming-cookbook.markdown,Guía gratuita - Bootstrap Programming Cookbook
30,3,nueva-seccion-descarga-de-manuales.md,Nueva sección: Descarga de Manuales gratuitos
199,3,nueva-guia-your-guide-to-google-analytics.md,Nueva Guía: Your Guide to Google Analytics
31,3,tech-comics-geek-en-el-oculista-humor.md,Tech Comics: “Geek en el oculista” [HUMOR]
33,3,script-resaltado-sintaxis.md,Script resaltado sintaxis c++
34,3,por-que-un-switch-es-mas-rapido-que-su-homologo-if-then-else.md,Por qué un switch es más rápido que su homólogo if-then-else
202,3,nueva-guia-4-key-recommendations-cloud-integration.md,Nueva guía: 4 Key Recommendations for Cloud Integration
55,3,chat-y-foros-de-proxima-generacion-de-pioneros-del-codigo-abierto.md,"Chat y Foros de Próxima Generación, de pioneros del Código Abierto"
19,3,unhide-forensic-tool-encuentra-puertos-y-procesos-ocultos.md,Unhide Forensic Tool: Encuentra puertos y procesos ocultos
40,3,enlaces-de-la-semana-i-2.md,Enlaces de la semana (I)
37,3,eres-chica-y-te-gusta-la-informatica-participa-en-el-campus-ugrgoogle-para-chicas.md,"¿Eres chica y te gusta la informática?, participa en el campus UGR/Google para chicas"
212,3,la-generacion-github-por-que-ahora-todos-estamos-en-el-opensource.md,La generación GitHub: Por qué ahora todos estamos en el opensource
54,3,practica-2b-guion.md,Optimizando código y evaluando el rendimiento
2,3,que-es-un-nullpointerexception-y-como-solucionarlo.md,Qué es un NullPointerException y cómo solucionarlo
52,3,por-que-gnulinux-no-es-solo-para-geeks.md,Por qué GNU/Linux no es solo para Geeks
192,3,google-lanza-contributor-apoya-a-tus-webs-favoritas-sin-ver-anuncios.markdown,"Google Lanza Contributor, Apoya a Tus Webs Favoritas Sin Ver Anuncios"
50,3,nueva-guia-administracion-avanzada-del.md,Guía gratuita: Administración Avanzada del Sistema Operativo GNU/Linux
49,3,usos-del-boton-central-del-raton-use.md,Usos del botón central del ratón
193,3,jugando-con-la-seccion-dtors-de-la-tabla-de-secciones-en-c.md,Jugando con las secciones .dtors y .ctors de la tabla de secciones en C
18,3,nueva-guia-8-steps-to-building-mobile-apps-fast-in-the-cloud.md,Nueva guía: 8 Steps to Building Mobile Apps Fast in the Cloud
3,3,buenas-practicas-para-el-diseno-de-una-api-restful-pragmatica.md,Buenas prácticas para el Diseño de una API RESTful Pragmática
195,3,que-son-los-archivos-mkv-what-is-mkv.md,¿Que son los archivos mkv?
48,3,liberada-la-version-10-de-htop.md,Liberada la versión 1.0 de htop
11,3,como-hablitar-la-pagina-de-estado-en-nginx.md,Cómo habilitar la página de estado en Nginx
213,3,tablet-vs-e-reader-cual-ganara.md,Tablet Vs e-Reader: ¿cuál ganará?
17,3,crear-formularios-en-django-partir-de-un-modelo-con-modelform.md,Crear formularios en Django a partir de un Modelo con ModelForm
4,3,como-invertir-una-cadena-en-unix.md,Cómo invertir una cadena en Unix
234,4,video-tutoriales-ataque-man-in-middle.md,[Vídeo tutoriales] Ataque Man in the middle
551,4,ejemplos-nftables.markdown,Introducción Y Ejemplos De NfTables
145,4,clases-y-objetos-introduccion.md,Programación en C++. Clases y objetos - Introducción
329,4,como-compilar-todos-los-archivos-cpp-de-una-vez-usando-makefile.md,Cómo compilar todos los archivos CPP de una vez usando MakeFile
509,4,plsql-cursores.md,PL/SQL. Cursores
143,4,como-recuperar-datos-borrados-de-un-disco.markdown,Cómo Recuperar Datos Borrados De Un Disco
51,4,acceder-variable-dentro-funcion-r.markdown,Cómo modificar Una Variable Desde Dentro De Una Función en R
304,4,chuleta-de-comandos-para-gpg.md,Chuleta de comandos para GPG
257,4,descargar-apache-hadoop-cookbook.markdown,Nueva Guía: Apache Hadoop Cookbook
445,4,how-to-mantain-patchs-quilt-tutorial.md,Cómo mantener varios parches - Un tutorial sobre Quilt
510,5,programacion-android-recursos-repasando.md,Programación Android: Recursos - Repasando la estructura del directorio de recursos
20,5,descargar-curso-android-gratuito.markdown,Liberado El Curso De Android
376,5,planteamiento-del-curso-de-android.md,Planteamiento del Curso de Android
46,5,desarrollo-android-que-es-android.md,Desarrollo android. ¿Qué es Android?. Traducción de developer.android.com
47,5,programacion-android-intents-conceptos.md,Programación Android: Intents - Conceptos básicos
444,5,rootear-samsung-galaxy-s-gt-i9003.md,Rootear Samsung Galaxy S GT-I9003
372,5,programacion-android-implementando-un_14.md,Programación Android: Implementando un Content Provider (Parte 3)
81,5,programacion-android-ejemplos-de-uso-de.md,Programación Android - Ejemplo de uso de ACTION_PICK
352,5,programacion-android-recursos-sintaxis.md,Programación Android: Recursos - Sintaxis de los Recursos
455,5,estilosytemas.md,Programación Android: Interfaz gráfica - Estilos y Temas
5,5,avances-en-el-proyecto-android-de-fin.md,Avances en el proyecto Android de fin de curso [WifiBar]
69,5,pro-android-3-aprende-fondo-todo-lo-que.md,Pro Android 3: Aprende a fondo todo lo que ofrece el SDK Android 4.0
68,5,fundamentos-programacion-android-ciclo.md,Fundamentos programación Android: Ciclo de vida de los componentes
478,5,programacion-android-recursos-trabajar.md,Programación Android: Recursos - Trabajar con recursos XML arbitrarios
381,5,programacion-android-interfaz-grafica.md,Programación Android: Interfaz gráfica. Conceptos básicos
382,5,estoy-trabajando-en-una-aplicacion.md,Nuevo Proyecto Android: Fav Sites
440,5,programacion-android-recursos-layout.md,Programación Android: Recursos - Layout
24,5,planteamiento-de-la-segunda-parte-del.md,Planteamiento de la segunda parte del curso de Android
512,5,fundamentos-programacion-android_17.md,"Fundamentos programación Android: Actividades, Tareas, Procesos e Hilos"
412,5,programa-que-envia-mensajes-desde.md,Programa que envía mensajes desde Android a PC
404,5,programacion-android-como-se-resuelven.md,Programación Android: Cómo se resuelven los Intents
514,5,interfaz-grafica-adapters-ii.md,Programación Android: Interfaz gráfica - Adapters II
397,5,programacion-android-interfaz-grafica_23.md,Programación Android: Interfaz gráfica - Layouts
101,5,programacion-android-intents-categorias.md,Programación Android: Intents - Categorías
99,5,video-proyecto-wifibar-en-la-ultima.md,"[Vídeo] Proyecto WifiBar, en la última fase de desarrollo"
103,5,programacion-android-hola-mundo.md,Programación Android: Hola Mundo
421,5,programacion-android-strictmode.md,Programación Android: StrictMode
117,5,fundamentos-aplicaciones-android-parte.md,Fundamentos aplicaciones Android. (Parte I)
434,5,los-10-errores-de-novato-que-todo.md,10 errores de novato que todo desarrollador Android debería evitar
390,5,linux-33-se-come-android.md,Linux 3.3 se come a Android
529,5,programacion-android-recursos-2.md,Programación Android: Recursos compilados y no compilados
119,5,ejemplo-compatibilidad-dialogfragment.md,Crear DialogFragment compatibles con versiones inferiores a Android 3.0
120,5,optimizando-la-interfaz-android-compound-drawables.md,Optimizando la interfaz Android - Compound Drawables
88,5,programacion-android-actualizar-y.md,Programación Android: Actualizar y borrar registros
505,5,programacion-android-recursos-strings.md,Programación Android: Recursos - Strings
484,5,50-de-descuento-por-5-das-para-que-comiences-tu-aplicacin-para-android.markdown,50% De Descuento Por 5 Días Para Que Comiences Tu Aplicación Para Android
214,5,programacion-android-recursos-plurales.md,Programación Android: Recursos - Plurales
185,5,terminada-la-primera-parte-del-manual.md,Terminada la primera parte del manual Android
267,5,capitulo2-intents-y-bundles.md,Programación Android: Trabajar con actividades y pasar parámetros entre ellas
191,5,programacion-android-proveedores-de_28.md,Programación Android: Proveedores de Contenidos - Leer datos mediante URIs
201,5,fundamentos-programacion-android_18.md,Fundamentos programación Android: Limpieza de Procesos
273,5,video-demostracion-del-proyecto-wifibar.md,[Vídeo] Demostración del proyecto WifiBar funcionando
190,5,primer-capitulo-programacion-android.md,Disponible la primera parte del curso Android en PDF
203,5,programacion-android-recursos-recursos.md,Programación Android: Recursos - Recursos y cambios de configuración
278,5,fundamentos-programacion-android.md,Fundamentos programación Android: Conceptos básicos y componentes
279,5,prueba-la-aplicacion-favsites-en-tu.md,Prueba la aplicación FavSites en tu Android
221,5,programacion-android-interfaz-grafica_08.md,Programación Android: Interfaz gráfica - Menús
183,5,fundamentos-aplicaciones-android-parte_19.md,Fundamentos aplicaciones Android. (Parte III) -Activando Componentes
307,5,programacion-android-usando-cursores.md,Programación Android: Usando cursores
172,5,programacion-android-recursos-usando.md,Programación Android: Recursos - Usando recursos
305,5,programacion-android-recursos-trabajar_04.md,Programación Android: Recursos - Trabajar con recursos Assets
303,5,programacion-android-usando-la-clausula.md,Programación Android: Usando la cláusula Where
227,5,conectar-base-de-datos-sql-server-2008.md,Conectar base de datos sql Server 2008 a aplicación Java remotamente
173,5,programacion-android-recursos-trabajar-2.md,Programación Android: Recursos - Trabajar con recursos RAW
296,5,interfaz-grafica-adapters-i.md,Programación Android: Interfaz gráfica - Adapters I
297,5,programacion-android-insertando.md,Programación Android: Insertando registros
314,5,notificaciones.md,Programación Android: Interfaz gráfica - Diálogos y notificaciones
334,5,programacion-android-arquitectura-de.md,Programación Android: Arquitectura de los Proveedores de contenidos
275,5,programacion-android-recursos-arrays-de.md,Programación Android: Recursos - Arrays de strings
219,5,fundamentos-programacion-android_16.md,Fundamentos programación Android: Intents y AndroidManifest
258,5,como-conectar-tu-dispositivo-android-en.md,Cómo conectar tu dispositivo Android en Linux al adb para depurar y desarrollar  aplicaciones
149,5,programacion-android-implementando-un.md,Programación Android: Implementando un Content Provider (Parte 1)
256,5,programacion-android-proveedores-de.md,Programación Android: Proveedores de Contenido - Introducción
261,5,programacion-android-implementando-un_08.md,Programación Android: Implementando un Content Provider (Parte 2)
146,5,programacion-android-implementando-un_29.md,Programación Android: Implementando un Content Provider (Parte 4)
254,5,fundamentos-aplicaciones-android-parte_18.md,Fundamentos aplicaciones Android - (Parte II) - Componentes
262,5,webservicelibexample.md,Restlib - Librería para realizar peticiones a Web Services en Android
246,5,programacion-android-recursos.md,Programación Android: Recursos - Introducción
294,6,3-juegos-para-linux.md,3 Juegos para Linux
84,6,encontrar-archivos-abiertos-en-linux.md,Encontrar archivos abiertos en Linux
496,6,sincronizar-google-drive-en-linux-en-4-pasos.md,Sincronizar Google Drive en Linux en 4 pasos
250,6,meme-los-10-comandos-que-mas-utilizo-en.md,Descubre cuales son los 10 comandos que más usas en Linux con esta línea
411,6,actualizar-bios-de-asus-desde-linux.md,Actualizar BIOS de ASUS desde Linux
21,6,renombrar-archivos-masivamente-en.md,Renombrar archivos masivamente en GNU/Linux
526,6,netstat-analizando-la-red-y-detectando-problemas.md,Netstat: Analizando la red y detectando problemas
448,6,como-cambiar-la-resolucion-de-pantalla-en-las-ttys-de-gnulinux.md,Cómo cambiar la resolución de pantalla de las ttys y del GRUB en Linux
498,6,nueva-guia-newbies-getting-started.md,Nueva guía: A Newbies Getting Started Guide to Linux
454,6,como-detectar-ficheros-con-bloqueocerrojo-en-linux.md,¿Cómo detectar ficheros con bloqueo/cerrojo en Linux?
237,6,juegos-linux-clockwork-man-1-y-2.md,"Juegos Linux, The Clockwork Man 1 y 2"
515,6,selfcontrol-aparta-las-distracciones-de-tu-pc-cuando-estas-trabajando.md,"SelfControl, aparta las distracciones de tu pc cuando estás trabajando"
422,6,gestion-basica-de-usuarios-en-linux.md,Gestión básica de usuarios en linux
373,6,linux-bash-programming-cookbook.markdown,Libro Gratuito: Linux BASH Programming Cookbook
342,6,entendiendo-los-runlevel-en-debian-y-ubuntu.md,Entendiendo los runlevel en Debian
393,6,celebrando-los-20-anos-de-linux-video.md,Celebrando los 20 años de Linux [Video]
197,6,tails-linux-importancia-privacidad.md,TAILS LINUX y la importancia de la privacidad
56,6,java-open-source-se-mueve-a-linux-aix-en-powerpc.md,"Java Open Source se mueve a Linux, AIX en PowerPC"
380,6,sincronizar-google-drive-en-linux-en-4-pasos-actualizacion.md,Sincronizar Google Drive en Linux en 4 pasos [Actualización]
245,6,5-lightweight-linux-distros-ideal-for-an-intel-atom-processor-pc.markdown,Guía Gratuita: 5 Lightweight Linux Distros Ideal for an Intel Atom Processor PC
159,6,como-maximizar-la-vida-de-la-bateria-en-tu-laptop-linux.md,Cómo maximizar la Vida de la Batería en tu Laptop Linux
242,6,por-que-se-cuelga-linux-al-copiar-ficheros-a-un-usb.markdown,¿Por Qué Se Cuelga Linux Al Copiar Ficheros a Un Usb?
230,6,humor-como-arreglar-una-computadora.md,"[Humor]: Como arreglar una computadora (Windows, Linux o Mac OSX)"
364,6,firefox-40-para-linux-ya-dispone-de.md,Firefox 4.0 para Linux ya dispone de menú unificado
35,6,buscar-archivos-con-locate-mediante-expresiones-regulares-complejas.md,Buscar archivos con locate mediante expresiones regulares
489,6,por-que-es-linux-mas-rapido-que-windows.md,¿Por qué es Linux más rápido que Windows?
169,7,iterate-multiple-collections-scala.md,Cómo iterar sobre varias colecciones en Scala
92,7,generar-listas-de-reproduccion-determinada-duracion-python.md,Generar listas de reproducción de una determinada duración con Python
369,7,tutorial-de-python-v270.md,Tutorial de Python v2.7.0
268,7,crear-modulo-python-con-python-c-api-5-python3.md,Crear un módulo para python con la Python C API (V) – Python 3
353,7,python-c-api-como-pasar-un-array-de-structs-desde-c-python.md,Python C API - Cómo pasar un array de structs desde C a Python
546,7,de-excel-a-python-y-r.markdown,Cómo Pasé De Usar Excel a Usar R Y Python
91,7,programando-videojuegos-en-python.md,Programando Videojuegos en Python
154,7,como-anadir-automaticamente-el-tamao-de-una-imagen-en-html-con-python.markdown,Cómo Añadir Automáticamente El Tamaño De Una Imagen en HTML Con  Python
439,7,python4kids-aprende-programar-en-python.md,Python4Kids. Aprende a programar en python fácilmente
301,7,python-para-principiantes.md,Python para principiantes
527,7,python-lista-de-listas-eficiente.markdown,Crear Una Lista De Listas De Forma Eficiente en Python
555,7,crear-modulo-python-con-python-c-api-3-distutils.md,Crear un módulo para python con la Python C API (III) - DistUtils
302,7,how-to-parse-frontmatter-with-python.md,Cómo parsear el frontmatter con Python
319,7,crear-modulo-python-con-python-c-api-1.md,Crear un módulo para python con la Python C API (I) - Introducción
264,7,los-10-mejores-frameworks-gratis-de-aplicaciones-web.md,Los 15 Mejores Frameworks gratuitos para Aplicaciones Web/Móvil [Actualizado]
129,7,libro-gratuito-python-programming-cookbook.markdown,Guía Gratuita - Python Programming Cookbook
521,7,resolucion-de-ecuaciones-lineales-con-dos-incognitas.md,Cómo resolver sistemas de ecuaciones lineales con dos incógnitas en Python
310,7,crear-modulo-python-con-python-c-api-4.md,Crear un módulo para python con la Python C API (IV) - HerramientasRed
406,7,introduccion-a-las-expresiones-regulares-en-python.md,Introducción a las expresiones regulares en python
388,7,crear-modulo-python-con-python-c-api-2.md,Crear un módulo para python con la Python C API (II) - Primer ejemplo
180,8,manual-de-git-gratuito.markdown,Manual De Git Gratuito
507,8,21-aliases-utiles-para-git.markdown,21 alias útiles para git
255,8,oh-my-git-personalizar-prompt-git.markdown,Cómo mostrar información de un repositorio Git en el prompt de tu terminal
231,8,crear-un-entorno-de-desarrollo-para-wordpress-con-git-capistrano-y-wp-deploy.md,"Crear un entorno de desarrollo para WordPress con Git, Capistrano y Wp-Deploy"
502,8,eliminar-ficheros-grandes-github.markdown,Cómo Eliminar Ficheros Demasiado Grandes Para GitHub
549,8,mini-tutorial-y-chuleta-de-comandos-git.md,Git: Mini Tutorial y chuleta de comandos
7,8,gource-visualizar-la-evolucion-de-un-repositorio-git.md,Gource: Visualizar la evolución de un repositorio Git
318,8,como-usar-los-filtros-smudge-y-clean-en-git.markdown,Como Usar Los Filtros Smudge Y Clean en Git
343,8,sincronizacin-de-proyectos-en-git-con-hooks-ganchos.markdown,Sincronización de proyectos en git con hooks (ganchos)
220,8,video-evolucion-del-blog-desde-el-punto-de-vista-de-git.markdown,Vídeo - Evolución Del Blog Desde El Punto De Vista De Git
123,9,como-definir-colores-personalizados-en-latex.markdown,Cómo Definir Colores Personalizados en LaTeX
160,9,ocultar-los-metaficheros-de-latex-del-directorio-de-trabajo.markdown,Ocultar Los Metaficheros De LaTeX Del Directorio De Trabajo
392,9,compilar-automaticamente-ficheros-en-latex-mientras-los-modificamos.markdown,Compilar Automáticamente Ficheros en LaTeX Mientras Los Modificamos
10,9,curso-de-latex-figuras-enlaces-y-cabeceras.md,"Mini Curso de LaTeX - Figuras, Enlaces y cabeceras"
70,9,conversor-markdow-a-latex.markdown,Un Conversor De Markdown a LaTeX Casero en Lex
75,9,crear-diagrama-de-gantt-en-latex.markdown,Cómo Crear Diagramas De Gantt en LaTeX
523,9,curso-de-latex-incluir-codigo-fuente-y-simbolos-matematicos.md,Mini Curso de LaTeX - Incluir código fuente y símbolos matemáticos
365,9,resaltar-sintaxis-del-codigo-fuente-en-latex-con-minted.md,Resaltar sintaxis del código fuente en LaTeX con minted
26,9,como-crear-imagenes-con-un-marco-circular-al-estilo-g-en-latex.markdown,Cómo Crear Imagenes Con Un Marco Circular Al Estilo G+ en LaTeX
265,9,creating-trees-dependency-graphs-svms-in-tikz.md,Dibujar árboles de dependencias y Máquinas de soporte Vectoriales usando LaTeX y Tikz
442,9,mini-curso-de-latex-introduccion.md,Mini Curso de LaTeX - Introducción
348,9,como-crear-un-pie-de-pagina-en-latex-con-fancyhdr.md,Cómo crear un pie de página en LaTeX con fancyhdr
167,10,programacion-abap-hola-mundo-en-reports.md,Programación ABAP: Hola Mundo en Reports
269,10,masterbranch-crea-tu-perfil-como.md,MasterBranch - Crea tu perfil como Programador y muestra todos tus proyectos
63,10,nuevo-logo-para-el-blog.markdown,Nuevo Logo Para El Blog
251,10,manejar-excepciones-en-java.md,Manejar excepciones en Java
386,10,programacion-para-juegos-leccion-3.md,Programación para Juegos - Lección 3 - Librerías de SDL
387,10,programacion-para-juegos-leccion-4.md,Programación para Juegos. Lección 4 . Programación orientada a eventos
65,10,primeros-pasos-programando-con-kinect.markdown,Primeros Pasos Programando Con Kinect
196,10,crean-un-algoritmo-que-replica-tu-letra.markdown,Crean Un Algoritmo Que Replica Tu Letra
423,10,como-programar-app-moviles-para-pymes-sin-salir-de-casa.md,Cómo programar apps móviles para pymes sin salir de casa
438,10,como-empezar-programar-how-start.md,Cómo empezar a programar
164,10,introduccion-abap.md,Introducción a ABAP
130,10,my-first-game-jam-unlimitosis.md,Mi experiencia en la GameJam 2017 
426,10,si-se-escribiesen-ensayos-con-lenguajes-de-programacion-humor.md,Si se escribiesen ensayos con lenguajes de programación [HUMOR]
370,10,como-enviar-los-emails-de-varmailroot-una-cuenta-de-correo.md,Cómo enviar los emails de /var/mail/root a una cuenta de correo
32,10,programacion-para-juegos-leccion-5.md,Programación para Juegos - Lección 5 - Colores Clave
398,10,programacion-para-juegos-leccion-12.md,Programación para Juegos - Lección 1.2 - Hello World
207,10,vota-por-el-logo-que-mas-te-guste-para-el-baul-del-programador.md,Vota por el logo que más te guste para El Baúl del Programador
144,10,lo-que-se-viene-en-programacion-funcional-de-java.md,Lo que se viene en programación funcional de Java&#8230;
270,10,programacion-para-juegos-articulo-3-que.md,Programación para Juegos. Artículo 3. ¿Qué es un pixel?
110,10,citas-clasicas-de-programacion.md,22 Citas clásicas de programación
367,10,programacion-para-juegos-leccion-2.md,Programación para Juegos - Lección 2 - Imágenes Optimizadas
135,10,resolver-laberintos-en-c.md,Resolver laberintos en C++
233,10,como-crear-un-front-controller-en-php.md,Cómo crear un Front Controller en PHP
98,10,humor-dos-videos-muy-geek-para-programadores.md,[HUMOR] Dos Vídeos muy geek para Programadores
71,10,7-cumpleanios.markdown,El Baúl Del Programador Cumple 7 Años
141,11,colocar-los-botones-sociales-de-jetpack-al-principio-del-articulo-en-wordpress.md,Colocar los botones sociales de jetpack al principio del artículo en WordPress
371,11,mostrar-todos-los-post-de-una-categoria-wordpress.md,Mostrar todos los post de una categoría en WordPress
560,11,nueva-guia-build-your-own-wordpress.md,Nueva Guía: Build Your Own WordPress Site Guide
93,11,chuleta-markdown-para-wordpress.md,Chuleta de Markdown para wordpress
325,11,mostrar-el-numero-de-seguidores-en-twitter-en-wordpress.md,Mostrar el número de seguidores en Twitter en WordPress
298,11,como-crear-shortcodes-en-wordpress.md,Cómo crear shortcodes en WordPress que soporten parámetros
299,11,bloquear-ataques-de-fuerza-bruta-en-nginx-y-wordpress-con-fail2ban.md,Bloquear ataques de fuerza bruta en Nginx y WordPress con Fail2Ban
534,11,como-migrar-de-blogger-a-wordpress-sin-perder-seo-y-tips-de-seguridad.md,Cómo migrar de Blogger a WordPress sin perder SEO y Tips de seguridad
418,11,sorteo-wordpress.md,Sorteamos 10 matrículas gratuitas para cursos de desarrollo WordPress y cupones de descuento
232,11,como-anadir-contenido-por-defecto-a-los-articulos-en-wordpress.md,Cómo añadir contenido por defecto a los artículos en WordPress
414,11,como-crear-shortcodes-en-wordpress-2.md,Cómo crear  simples shortcodes en WordPress
548,11,personalizar-el-error-404-en-wordpress.md,Personalizar el Error 404 en wordpress
13,11,sustituir-los-enlaces-de-blogger-por-los-de-wordpress-al-migrar-de-plataforma.md,Sustituir los enlaces de blogger por los de WordPress al migrar de plataforma
321,11,incluir-imagenes-en-una-entrada-de-wordpress-usando-php.md,Incluir imágenes en una entrada de WordPress usando PHP
323,11,combatir-los-comentarios-de-spam-en-wordpress.md,Combatir los comentarios de spam en WordPress
29,12,el-top-7-de-dilemas-que-enfrentan-los-desarrolladores-de-hoy.md,7 dilemas que enfrentan los desarrolladores de hoy
205,12,the-power-of-predictive-analytics.markdown,Guía Gratuita: The Power of Predictive Analytics
229,12,libro-gratuito-spring-data-programming-cookbook.markdown,Guía Gratuita - Spring Data Programming Cookbook
557,12,aprende-construir-un-motor-de-busqueda.md,Aprende a construir un motor de búsqueda y un coche autónomo con Udacity
14,12,14-ejemplos-visualizacion-datos.markdown,15 Ejemplos De Las Mejores Visualizaciones De Datos
36,12,consulta-de-datos-clausula-group-by.md,Consulta de Datos - Cláusula GROUP BY
540,12,consulta-de-datos-clausula-select.md,Consulta de Datos - Cláusula Select
504,12,9-libros-que-debes-leer-para-ser-un-data-scientist-o-data-engineer.markdown,18 Libros Que Debes Leer Para Ser Un Data Scientist O Data Engineer
9,12,diseno-de-bases-de-datos-ii.md,Diseño de Bases de Datos ( II ) - Restricciones
243,12,erp-cobros.md,Resultados examen PL/SQL base de datos
550,12,vectorizar-acceso-columnas-r.markdown,Vectorizar El Acceso a Columnas en R
223,12,lenguaje-definicion-de-datos-ddl_27.md,Lenguaje Definición de Datos (DDL) - Sinónimos y Pseudocolumnas
543,12,nueva-guia-5-ways-zenith-insurance-are-using-predictive-analytics-to-leverage-big-data.markdown,Nueva Guía: 5 Ways Zenith Insurance Are Using Predictive Analytics to Leverage Big Data
142,12,conectar-base-de-datos-oracle.md,Conectar base de datos ORACLE a aplicación Java remotamente
90,12,lenguaje-definicion-de-datos-ddl-alter.md,Lenguaje Definición de Datos (DDL) - ALTER TABLE
400,12,consulta-de-datos-subconsultas.md,Consulta de Datos. Subconsultas
112,12,introduccion-base-de-datos.md,Introduccion a base de datos
82,12,nueva-guia-big-security-for-big-data.md,Nueva Guía: Big Security for Big Data
181,12,lenguaje-definicion-de-datos-ddl.md,Lenguaje Definición de Datos (DDL) - Índices y secuencias
283,12,consulta-de-datos-clausula-where.md,Consulta de Datos - Cláusula WHERE
290,12,consulta-de-datos-tablas-resumen.md,Consulta de Datos - Tablas Resumen operadores y Funciones Oracle
182,12,como-hacer-que-google-deje-de-usar-tu.md,Cómo hacer que google deje de usar tu Wifi para obtener datos de geolocalización
433,12,nueva-guia-session-hijacking-how-to-protect-your-customers-and-your-corporate-data.md,Nueva guía: Session Hijacking: How to Protect your Customers and your Corporate Data
458,12,getting-analytics-right.markdown,Libro Gratuito: Getting Analytics Right
72,12,githubMiningLanguages.md,Minería en tu comunidad de github con R - Analizando la popularidad de los lenguajes
97,12,consulta-de-datos-operadores-union-all.md,"Consulta de Datos - Operadores UNION [ALL], INTERSECT, MINUS."
291,12,investigadores-del-mit-usan-ecuaciones-algebraicas-para-mejorar-las-transmisiones-wifi-y-lte-coded-tcp.md,Investigadores del MIT usan ecuaciones algebráicas para mejorar las transmisiones WIFI y LTE con coded TCP
469,12,6-formas-usadas-por-los-cibercriminales-para-robar-o-vulnerar-credenciales-de-login.md,6 formas usadas por los cibercriminales para robar o vulnerar credenciales de login
124,12,nueva-guia-preserving-your-privacy-in-windows-10.markdown,Nueva Guía: Preserving Your Privacy in Windows 10
176,12,lenguaje-manipulacion-de-datos-dml.md,Lenguaje Manipulación de Datos (DML)
62,12,las-medallas-de-oro-en-las-olimpiadas-desde-1896-visualizadas.markdown,"Plumas Olímpicas, Visualización de las medallas Olímpicas desde 1896 hasta 2016"
340,12,lenguaje-definicion-de-datos-ddl-vistas.md,Lenguaje Definición de Datos (DDL) - Vistas
272,12,algoritmos-de-ordenacion.md,Algoritmos de ordenación.
344,12,diseno-de-bases-de-datos-i-conceptos.md,Diseño de Bases de Datos ( I ) - Conceptos del Modelo Relacional
266,12,consulta-de-datos-clausula-having-y.md,Consulta de Datos - Cláusula HAVING y ORDER BY
53,12,consulta-de-datos-clausula-from.md,Consulta de Datos - Cláusula FROM
378,12,lenguaje-definicion-de-datosddl-drop.md,Lenguaje Definición de Datos (DDL) - DROP
287,12,investigadores-mas-cerca-de-usar-luz-en-lugar-de-cables-en-ordenadores.md,Investigadores más cerca de usar luz en lugar de cables en ordenadores
300,13,como-instalar-nginx-con-php5-fpm.md,Cómo instalar y configurar Nginx con php5-fpm
428,13,configurar-dos-pantallas-en-openbox.md,Configurar dos pantallas en OpenBox bajo CruchBang y wallpaper aleatorio
253,13,como-configurar-entornos-de-desarrollo-para-aplicaciones-moviles-en-un-servidor-cloud.md,Cómo configurar entornos de desarrollo para aplicaciones móviles en  un servidor cloud
122,13,como-crear-un-bundle-symfony2.markdown,Cómo Crear Un Bundle Symfony2
222,13,comandos-ss-iproute2-linux.md,Algunos comandos útiles con iproute2
333,13,configurar-log4j2-en-netbeans-un-logger-para-java.md,"Configurar Log4j2 en Netbeans, un logger para Java"
127,13,como-mejorar-el-rendimiento-de-windows-8.md,Cómo mejorar el rendimiento de Windows 8
113,13,como-configurar-un-balanceador-de-carga-en-entornos-cloud.md,Cómo configurar un balanceador de carga en entornos cloud
158,13,cant-update-to-firefox-48-in-gentoo-nss-version-too-old.markdown,Error NSS Al Actualizar Firefox 48 en Gentoo
22,13,como-configurar-un-servidor-dns2.md,Cómo configurar un servidor DNS - Parte 2 (La Zona Primaria)
473,13,20-ejemplos-de-iptables-para-sysadmins.md,20 ejemplos de iptables para SysAdmins novatos
446,13,como-configurar-dunst-un-daemon-de-notificaciones-altamente-configurable.markdown,"Cómo Configurar Dunst, Un Daemon De Notificaciones Altamente Configurable"
471,13,tipos-de-gobernadores-en-las-cpus.md,Tipos de gobernadores en las CPUs
522,13,como-configurar-un-servidor-dns.md,Cómo configurar un servidor DNS - Parte 1 (Introducción)
463,13,como-configurar-un-servidor-dns3.md,Cómo configurar un servidor DNS - Parte 3 (Zona Inversa y DNS secundario)
501,13,configurar-xmonad-con-trayer-y-fondo-de-pantalla-aleatorio.md,Configurar xmonad con trayer y fondo de pantalla aleatorio
